x,J0
10.155,-0.249662268793706
10.16,-0.249682220330169
10.165,-0.249695921543306
10.17,-0.249703375168421
10.175,-0.2497045840926
10.18,-0.249699551354568
10.185,-0.249688280144548
10.19,-0.249670773804114
10.195,-0.249647035826035
10.2,-0.249617069854127
10.205,-0.24958087968309
10.21,-0.249538469258348
10.215,-0.249489842675886
10.22,-0.249435004182078
10.225,-0.249373958173514
10.23,-0.249306709196827
10.235,-0.249233261948515
10.24,-0.249153621274752
10.245,-0.249067792171206
10.25,-0.248975779782849
10.255,-0.248877589403763
10.26,-0.248773226476941
10.265,-0.248662696594088
10.27,-0.248546005495419
10.275,-0.248423159069448
10.28,-0.248294163352779
10.285,-0.248159024529892
10.29,-0.248017748932924
10.295,-0.247870343041446
10.3,-0.247716813482244
10.305,-0.247557167029082
10.31,-0.247391410602481
10.315,-0.247219551269472
10.32,-0.247041596243367
10.325,-0.246857552883513
10.33,-0.246667428695046
10.335,-0.246471231328644
10.34,-0.246268968580274
10.345,-0.246060648390937
10.35,-0.245846278846406
10.355,-0.245625868176968
10.36,-0.245399424757156
10.365,-0.245166957105481
10.37,-0.244928473884156
10.375,-0.244683983898827
10.38,-0.244433496098285
10.385,-0.244177019574193
10.39,-0.243914563560793
10.395,-0.243646137434619
10.4,-0.243371750714207
10.405,-0.243091413059796
10.41,-0.242805134273032
10.415,-0.242512924296661
10.42,-0.242214793214229
10.425,-0.241910751249771
10.43,-0.241600808767498
10.435,-0.24128497627148
10.44,-0.240963264405335
10.445,-0.240635683951898
10.45,-0.240302245832902
10.455,-0.239962961108646
10.46,-0.239617840977667
10.465,-0.239266896776405
10.47,-0.238910139978862
10.475,-0.238547582196263
10.48,-0.238179235176714
10.485,-0.237805110804851
10.49,-0.237425221101493
10.495,-0.237039578223286
10.5,-0.236648194462347
10.505,-0.236251082245905
10.51,-0.235848254135936
10.515,-0.235439722828801
10.52,-0.235025501154872
10.525,-0.234605602078164
10.53,-0.234180038695957
10.535,-0.233748824238419
10.54,-0.233311972068225
10.545,-0.232869495680172
10.55,-0.232421408700791
10.555,-0.231967724887959
10.56,-0.231508458130502
10.565,-0.231043622447801
10.57,-0.230573231989392
10.575,-0.230097301034567
10.58,-0.229615843991961
10.585,-0.229128875399151
10.59,-0.228636409922241
10.595,-0.22813846235545
10.6,-0.227635047620693
10.605,-0.227126180767162
10.61,-0.226611876970905
10.615,-0.226092151534395
10.62,-0.225567019886108
10.625,-0.225036497580087
10.63,-0.224500600295509
10.635,-0.223959343836248
10.64,-0.223412744130436
10.645,-0.222860817230018
10.65,-0.222303579310308
10.655,-0.22174104666954
10.66,-0.221173235728418
10.665,-0.22060016302966
10.67,-0.220021845237542
10.675,-0.219438299137441
10.68,-0.21884954163537
10.685,-0.218255589757513
10.69,-0.217656460649759
10.695,-0.217052171577233
10.7,-0.216442739923817
10.705,-0.215828183191684
10.71,-0.21520851900081
10.715,-0.214583765088498
10.72,-0.213953939308896
10.725,-0.213319059632506
10.73,-0.2126791441457
10.735,-0.212034211050224
10.74,-0.211384278662709
10.745,-0.210729365414171
10.75,-0.210069489849511
10.755,-0.209404670627017
10.76,-0.208734926517859
10.765,-0.208060276405579
10.77,-0.207380739285585
10.775,-0.206696334264639
10.78,-0.206007080560342
10.785,-0.205312997500618
10.79,-0.204614104523193
10.795,-0.203910421175078
10.8,-0.203201967112039
10.805,-0.202488762098076
10.81,-0.201770826004891
10.815,-0.20104817881136
10.82,-0.200320840602994
10.825,-0.199588831571408
10.83,-0.198852172013784
10.835,-0.198110882332325
10.84,-0.197364983033716
10.845,-0.196614494728577
10.85,-0.195859438130918
10.855,-0.195099834057586
10.86,-0.194335703427718
10.865,-0.193567067262181
10.87,-0.192793946683019
10.875,-0.192016362912892
10.88,-0.191234337274521
10.885,-0.190447891190116
10.89,-0.189657046180818
10.895,-0.188861823866129
10.9,-0.188062245963342
10.905,-0.187258334286971
10.91,-0.186450110748175
10.915,-0.185637597354183
10.92,-0.18482081620772
10.925,-0.183999789506419
10.93,-0.183174539542245
10.935,-0.182345088700911
10.94,-0.181511459461287
10.945,-0.180673674394817
10.95,-0.179831756164927
10.955,-0.178985727526432
10.96,-0.178135611324942
10.965,-0.177281430496268
10.97,-0.176423208065821
10.975,-0.175560967148016
10.98,-0.174694730945663
10.985,-0.173824522749375
10.99,-0.17295036593695
10.995,-0.172072283972772
11,-0.171190300407196
11.005,-0.170304438875943
11.01,-0.169414723099482
11.015,-0.168521176882418
11.02,-0.167623824112872
11.025,-0.166722688761868
11.03,-0.165817794882708
11.035,-0.164909166610354
11.04,-0.163996828160803
11.045,-0.16308080383046
11.05,-0.162161117995514
11.055,-0.161237795111307
11.06,-0.160310859711706
11.065,-0.159380336408471
11.07,-0.158446249890617
11.075,-0.157508624923786
11.08,-0.156567486349606
11.085,-0.155622859085051
11.09,-0.154674768121806
11.095,-0.153723238525623
11.1,-0.152768295435677
11.105,-0.151809964063923
11.11,-0.150848269694451
11.115,-0.149883237682835
11.12,-0.148914893455489
11.125,-0.147943262509011
11.13,-0.146968370409539
11.135,-0.145990242792088
11.14,-0.145008905359902
11.145,-0.144024383883799
11.15,-0.143036704201506
11.155,-0.142045892217011
11.16,-0.141051973899893
11.165,-0.140054975284666
11.17,-0.139054922470116
11.175,-0.138051841618634
11.18,-0.137045758955557
11.185,-0.136036700768493
11.19,-0.135024693406659
11.195,-0.134009763280211
11.2,-0.132991936859574
11.205,-0.13197124067477
11.21,-0.130947701314744
11.215,-0.129921345426694
11.22,-0.128892199715391
11.225,-0.12786029094251
11.23,-0.126825645925945
11.235,-0.125788291539138
11.24,-0.124748254710395
11.245,-0.123705562422207
11.25,-0.12266024171057
11.255,-0.121612319664301
11.26,-0.120561823424355
11.265,-0.119508780183142
11.27,-0.118453217183839
11.275,-0.117395161719706
11.28,-0.1163346411334
11.285,-0.115271682816282
11.29,-0.114206314207731
11.295,-0.113138562794458
11.3,-0.112068456109807
11.305,-0.110996021733069
11.31,-0.109921287288787
11.315,-0.108844280446068
11.32,-0.107765028917879
11.325,-0.10668356046036
11.33,-0.105599902872129
11.335,-0.104514083993578
11.34,-0.103426131706184
11.345,-0.102336073931805
11.35,-0.101243938631989
11.355,-0.100149753807262
11.36,-0.0990535474964449
11.365,-0.0979553477759366
11.37,-0.096855182759024
11.375,-0.0957530805951766
11.38,-0.0946490694693413
11.385,-0.0935431776012451
11.39,-0.0924354332446862
11.395,-0.0913258646868337
11.4,-0.0902145002475195
11.405,-0.0891013682785378
11.41,-0.0879864971629336
11.415,-0.0868699153143022
11.42,-0.0857516511760799
11.425,-0.0846317332208358
11.43,-0.0835101899495674
11.435,-0.0823870498909897
11.44,-0.08126234160083
11.445,-0.0801360936611162
11.45,-0.0790083346794702
11.455,-0.0778790932883984
11.46,-0.0767483981445791
11.465,-0.0756162779281575
11.47,-0.0744827613420309
11.475,-0.073347877111141
11.48,-0.0722116539817615
11.485,-0.0710741207207898
11.49,-0.0699353061150312
11.495,-0.0687952389704917
11.5,-0.0676539481116651
11.505,-0.0665114623808199
11.51,-0.065367810637289
11.515,-0.0642230217567573
11.52,-0.0630771246305489
11.525,-0.061930148164916
11.53,-0.0607821212803251
11.535,-0.0596330729107459
11.54,-0.0584830320029373
11.545,-0.0573320275157375
11.55,-0.0561800884193485
11.555,-0.0550272436946259
11.56,-0.0538735223323647
11.565,-0.0527189533325885
11.57,-0.0515635657038357
11.575,-0.0504073884624479
11.58,-0.0492504506318584
11.585,-0.0480927812418777
11.59,-0.0469344093279853
11.595,-0.0457753639306129
11.6,-0.0446156740944385
11.605,-0.043455368867669
11.61,-0.0422944773013345
11.615,-0.0411330284485718
11.62,-0.0399710513639181
11.625,-0.0388085751025985
11.63,-0.0376456287198134
11.635,-0.0364822412700338
11.64,-0.0353184418062853
11.645,-0.0341542593794436
11.65,-0.0329897230375225
11.655,-0.0318248618249665
11.66,-0.0306597047819407
11.665,-0.0294942809436253
11.67,-0.0283286193395056
11.675,-0.0271627489926657
11.68,-0.0259966989190816
11.685,-0.0248304981269151
11.69,-0.0236641756158077
11.695,-0.0224977603761742
11.7,-0.0213312813884992
11.705,-0.0201647676226335
11.71,-0.0189982480370863
11.715,-0.0178317515783261
11.72,-0.0166653071800762
11.725,-0.0154989437626126
11.73,-0.0143326902320616
11.735,-0.0131665754797006
11.74,-0.0120006283812554
11.745,-0.0108348777962039
11.75,-0.00966935256707459
11.755,-0.00850408151874703
11.76,-0.0073390934577581
11.765,-0.00617441717160168
11.77,-0.00501008142803362
11.775,-0.00384611497437678
11.78,-0.00268254653682678
11.785,-0.00151940481975434
11.79,-0.000356718505019072
11.795,0.000805483748729304
11.8,0.00196717330673972
11.805,0.00312832155884975
11.81,0.00428889992017632
11.815,0.00544887983180452
11.82,0.00660823276147539
11.825,0.00776693020427286
11.83,0.00892494368330923
11.835,0.0100822447504125
11.84,0.0112388049868075
11.845,0.0123945960038029
11.85,0.0135495894434686
11.855,0.0147037569793223
11.86,0.0158570703170044
11.865,0.0170095011949622
11.87,0.018161021385125
11.875,0.0193116026935797
11.88,0.0204612169612517
11.885,0.0216098360645745
11.89,0.0227574319161671
11.895,0.0239039764655042
11.9,0.0250494416995897
11.905,0.0261937996436238
11.91,0.0273370223616766
11.915,0.0284790819573512
11.92,0.029619950574453
11.925,0.0307596003976567
11.93,0.031898003653164
11.935,0.0330351326093762
11.94,0.0341709595775457
11.945,0.035305456912445
11.95,0.0364385970130185
11.955,0.0375703523230459
11.96,0.0387006953317949
11.965,0.0398295985746778
11.97,0.0409570346339047
11.975,0.0420829761391352
11.98,0.0432073957681305
11.985,0.0443302662474017
11.99,0.0454515603528588
11.995,0.0465712509104547
12,0.0476893107968337
12.005,0.048805712939973
12.01,0.0499204303198253
12.015,0.0510334359689595
12.02,0.0521447029731988
12.025,0.0532542044722604
12.03,0.0543619136603883
12.035,0.0554678037869902
12.04,0.0565718481572706
12.045,0.0576740201328585
12.05,0.058774293132442
12.055,0.0598726406323923
12.06,0.060969036167392
12.065,0.0620634533310584
12.07,0.0631558657765687
12.075,0.0642462472172786
12.08,0.0653345714273435
12.085,0.0664208122423376
12.09,0.0675049435598658
12.095,0.0685869393401844
12.1,0.0696667736068073
12.105,0.0707444204471222
12.11,0.0718198540129954
12.115,0.0728930485213837
12.12,0.073963978254935
12.125,0.0750326175625957
12.13,0.0760989408602109
12.135,0.0771629226311247
12.14,0.0782245374267786
12.145,0.0792837598673066
12.15,0.0803405646421313
12.155,0.0813949265105555
12.16,0.082446820302351
12.165,0.0834962209183516
12.17,0.084543103331034
12.175,0.0855874425851072
12.18,0.0866292137980924
12.185,0.087668392160905
12.19,0.0887049529384326
12.195,0.0897388714701125
12.2,0.0907701231705052
12.205,0.091798683529867
12.21,0.0928245281147224
12.215,0.09384763256843
12.22,0.0948679726117512
12.225,0.0958855240434114
12.23,0.0969002627406668
12.235,0.0979121646598595
12.24,0.0989212058369789
12.245,0.0999273623882156
12.25,0.100930610510515
12.255,0.101930926482131
12.26,0.102928286663172
12.265,0.103922667496151
12.27,0.104914045506526
12.275,0.10590239730325
12.28,0.106887699579303
12.285,0.107869929112235
12.29,0.108849062764702
12.295,0.109825077484998
12.3,0.110797950307585
12.305,0.111767658353627
12.31,0.112734178831511
12.315,0.113697489037373
12.32,0.114657566355624
12.325,0.115614388259465
12.33,0.116567932311406
12.335,0.117518176163779
12.34,0.118465097559255
12.345,0.119408674331352
12.35,0.12034888440494
12.355,0.121285705796751
12.36,0.122219116615879
12.365,0.123149095064282
12.37,0.124075619437278
12.375,0.124998668124044
12.38,0.125918219608106
12.385,0.126834252467831
12.39,0.127746745376915
12.395,0.128655677104869
12.4,0.129561026517502
12.405,0.130462772577402
12.41,0.131360894344413
12.415,0.132255370976111
12.42,0.133146181728277
12.425,0.134033305955369
12.43,0.134916723110987
12.435,0.135796412748341
12.44,0.13667235452071
12.445,0.137544528181908
12.45,0.138412913586735
12.455,0.139277490691436
12.46,0.14013823955415
12.465,0.140995140335365
12.47,0.141848173298359
12.475,0.142697318809645
12.48,0.143542557339416
12.485,0.144383869461981
12.49,0.145221235856202
12.495,0.146054637305927
12.5,0.146884054700421
12.505,0.147709469034795
12.51,0.148530861410427
12.515,0.149348213035392
12.52,0.150161505224873
12.525,0.150970719401586
12.53,0.151775837096188
12.535,0.15257683994769
12.54,0.153373709703871
12.545,0.154166428221675
12.55,0.154954977467619
12.555,0.155739339518194
12.56,0.15651949656026
12.565,0.157295430891441
12.57,0.158067124920518
12.575,0.158834561167815
12.58,0.159597722265587
12.585,0.160356590958407
12.59,0.161111150103536
12.595,0.16186138267131
12.6,0.162607271745511
12.605,0.163348800523736
12.61,0.16408595231777
12.615,0.164818710553949
12.62,0.165547058773524
12.625,0.166270980633019
12.63,0.16699045990459
12.635,0.167705480476378
12.64,0.168416026352861
12.645,0.169122081655199
12.65,0.169823630621582
12.655,0.170520657607574
12.66,0.171213147086444
12.665,0.171901083649512
12.67,0.172584452006476
12.675,0.173263236985742
12.68,0.173937423534755
12.685,0.17460699672032
12.69,0.175271941728922
12.695,0.175932243867048
12.7,0.176587888561499
12.705,0.177238861359702
12.71,0.177885147930018
12.715,0.178526734062053
12.72,0.179163605666953
12.725,0.179795748777709
12.73,0.180423149549452
12.735,0.181045794259745
12.74,0.181663669308879
12.745,0.182276761220151
12.75,0.182885056640155
12.755,0.183488542339063
12.76,0.1840872052109
12.765,0.18468103227382
12.77,0.185270010670376
12.775,0.185854127667795
12.78,0.186433370658234
12.785,0.187007727159048
12.79,0.187577184813052
12.795,0.188141731388767
12.8,0.188701354780683
12.805,0.189256043009505
12.81,0.189805784222395
12.815,0.190350566693224
12.82,0.190890378822804
12.825,0.191425209139131
12.83,0.191955046297614
12.835,0.192479879081308
12.84,0.192999696401143
12.845,0.193514487296145
12.85,0.194024240933658
12.855,0.194528946609561
12.86,0.195028593748486
12.865,0.195523171904023
12.87,0.196012670758937
12.875,0.196497080125363
12.88,0.196976389945015
12.885,0.19745059028938
12.89,0.197919671359916
12.895,0.198383623488243
12.9,0.198842437136331
12.905,0.199296102896686
12.91,0.199744611492531
12.915,0.200187953777987
12.92,0.200626120738248
12.925,0.201059103489753
12.93,0.201486893280353
12.935,0.201909481489482
12.94,0.202326859628314
12.945,0.202739019339927
12.95,0.203145952399455
12.955,0.203547650714243
12.96,0.203944106323998
12.965,0.204335311400931
12.97,0.204721258249903
12.975,0.205101939308564
12.98,0.205477347147489
12.985,0.205847474470311
12.99,0.206212314113852
12.995,0.206571859048247
13,0.206926102377068
13.005,0.207275037337446
13.01,0.207618657300184
13.015,0.207956955769875
13.02,0.208289926385005
13.025,0.208617562918066
13.03,0.208939859275657
13.035,0.209256809498583
13.04,0.209568407761952
13.045,0.20987464837527
13.05,0.210175525782529
13.055,0.210471034562296
13.06,0.210761169427794
13.065,0.211045925226983
13.07,0.211325296942637
13.075,0.211599279692418
13.08,0.211867868728945
13.085,0.212131059439862
13.09,0.2123888473479
13.095,0.212641228110938
13.1,0.21288819752206
13.105,0.213129751509609
13.11,0.213365886137236
13.115,0.213596597603947
13.12,0.213821882244148
13.125,0.214041736527684
13.13,0.214256157059875
13.135,0.214465140581553
13.14,0.214668683969087
13.145,0.214866784234416
13.15,0.215059438525069
13.155,0.215246644124183
13.16,0.215428398450527
13.165,0.215604699058509
13.17,0.21577554363819
13.175,0.215940930015289
13.18,0.216100856151189
13.185,0.216255320142935
13.19,0.216404320223232
13.195,0.216547854760441
13.2,0.216685922258564
13.205,0.216818521357238
13.21,0.216945650831712
13.215,0.217067309592834
13.22,0.217183496687024
13.225,0.217294211296248
13.23,0.217399452737992
13.235,0.217499220465225
13.24,0.217593514066365
13.245,0.217682333265241
13.25,0.217765677921049
13.255,0.217843548028306
13.26,0.2179159437168
13.265,0.217982865251542
13.27,0.218044313032703
13.275,0.218100287595563
13.28,0.21815078961044
13.285,0.218195819882634
13.29,0.218235379352349
13.295,0.21826946909463
13.3,0.218298090319277
13.305,0.218321244370777
13.31,0.218338932728215
13.315,0.21835115700519
13.32,0.218357918949731
13.325,0.218359220444198
13.33,0.218355063505194
13.335,0.218345450283461
13.34,0.218330383063784
13.345,0.218309864264883
13.35,0.218283896439303
13.355,0.218252482273309
13.36,0.218215624586766
13.365,0.218173326333026
13.37,0.218125590598801
13.375,0.218072420604047
13.38,0.218013819701829
13.385,0.217949791378195
13.39,0.217880339252042
13.395,0.217805467074979
13.4,0.217725178731184
13.405,0.217639478237265
13.41,0.217548369742111
13.415,0.217451857526742
13.42,0.21734994600416
13.425,0.217242639719188
13.43,0.217129943348313
13.435,0.217011861699524
13.44,0.216888399712147
13.445,0.216759562456674
13.45,0.216625355134595
13.455,0.21648578307822
13.46,0.2163408517505
13.465,0.21619056674485
13.47,0.216034933784962
13.475,0.215873958724617
13.48,0.215707647547495
13.485,0.215536006366984
13.49,0.215359041425977
13.495,0.215176759096679
13.5,0.214989165880401
13.505,0.214796268407352
13.51,0.214598073436433
13.515,0.214394587855023
13.52,0.214185818678766
13.525,0.213971773051349
13.53,0.213752458244283
13.535,0.213527881656679
13.54,0.213298050815019
13.545,0.213062973372925
13.55,0.212822657110929
13.555,0.212577109936231
13.56,0.212326339882466
13.565,0.212070355109453
13.57,0.211809163902959
13.575,0.211542774674442
13.58,0.211271195960804
13.585,0.210994436424136
13.59,0.210712504851459
13.595,0.210425410154463
13.6,0.210133161369248
13.605,0.209835767656052
13.61,0.209533238298984
13.615,0.209225582705751
13.62,0.208912810407385
13.625,0.208594931057963
13.63,0.208271954434325
13.635,0.207943890435791
13.64,0.207610749083875
13.645,0.207272540521995
13.65,0.206929275015178
13.655,0.206580962949767
13.66,0.206227614833122
13.665,0.205869241293318
13.67,0.205505853078843
13.675,0.205137461058286
13.68,0.204764076220033
13.685,0.204385709671953
13.69,0.204002372641079
13.695,0.203614076473294
13.7,0.203220832633007
13.705,0.202822652702832
13.71,0.202419548383258
13.715,0.202011531492322
13.72,0.201598613965277
13.725,0.201180807854257
13.73,0.200758125327935
13.735,0.20033057867119
13.74,0.199898180284758
13.745,0.199460942684889
13.75,0.199018878502998
13.755,0.198572000485314
13.76,0.198120321492524
13.765,0.197663854499418
13.77,0.19720261259453
13.775,0.196736608979777
13.78,0.19626585697009
13.785,0.195790369993054
13.79,0.19531016158853
13.795,0.194825245408287
13.8,0.194335635215629
13.805,0.19384134488501
13.81,0.193342388401663
13.815,0.192838779861209
13.82,0.192330533469276
13.825,0.19181766354111
13.83,0.191300184501184
13.835,0.190778110882803
13.84,0.190251457327715
13.845,0.189720238585703
13.85,0.189184469514194
13.855,0.188644165077848
13.86,0.188099340348158
13.865,0.187550010503038
13.87,0.186996190826415
13.875,0.186437896707814
13.88,0.185875143641943
13.885,0.185307947228276
13.89,0.184736323170631
13.895,0.18416028727675
13.9,0.18357985545787
13.905,0.182995043728297
13.91,0.182405868204979
13.915,0.181812345107067
13.92,0.181214490755489
13.925,0.180612321572504
13.93,0.180005854081268
13.935,0.179395104905394
13.94,0.178780090768501
13.945,0.178160828493774
13.95,0.177537335003513
13.955,0.176909627318682
13.96,0.176277722558457
13.965,0.175641637939769
13.97,0.175001390776846
13.975,0.174356998480758
13.98,0.173708478558947
13.985,0.173055848614769
13.99,0.172399126347025
13.995,0.171738329549494
14,0.171073476110459
14.005,0.170404584012236
14.01,0.169731671330701
14.015,0.169054756234809
14.02,0.168373856986115
14.025,0.167688991938296
14.03,0.167000179536663
14.035,0.16630743831768
14.04,0.16561078690847
14.045,0.164910244026332
14.05,0.164205828478244
14.055,0.163497559160373
14.06,0.162785455057575
14.065,0.162069535242901
14.07,0.161349818877093
14.075,0.160626325208089
14.08,0.159899073570511
14.085,0.159168083385163
14.09,0.158433374158525
14.095,0.157694965482238
14.1,0.156952877032601
14.105,0.156207128570048
14.11,0.155457739938638
14.115,0.154704731065538
14.12,0.153948121960502
14.125,0.153187932715348
14.13,0.152424183503441
14.135,0.151656894579164
14.14,0.150886086277393
14.145,0.150111779012967
14.15,0.14933399328016
14.155,0.14855274965215
14.16,0.147768068780481
14.165,0.146979971394534
14.17,0.146188478300984
14.175,0.145393610383265
14.18,0.144595388601028
14.185,0.1437938339896
14.19,0.142988967659438
14.195,0.142180810795587
14.2,0.141369384657128
14.205,0.140554710576636
14.21,0.139736809959622
14.215,0.138915704283986
14.22,0.138091415099462
14.225,0.137263964027065
14.23,0.136433372758528
14.235,0.135599663055752
14.24,0.13476285675024
14.245,0.133922975742538
14.25,0.133080042001674
14.255,0.132234077564588
14.26,0.131385104535574
14.265,0.130533145085706
14.27,0.129678221452271
14.275,0.128820355938204
14.28,0.127959570911507
14.285,0.127095888804685
14.29,0.126229332114166
14.295,0.125359923399728
14.3,0.124487685283919
14.305,0.123612640451484
14.31,0.122734811648778
14.315,0.121854221683192
14.32,0.120970893422563
14.325,0.120084849794599
14.33,0.119196113786287
14.335,0.118304708443307
14.34,0.117410656869452
14.345,0.11651398222603
14.35,0.11561470773128
14.355,0.114712856659776
14.36,0.113808452341842
14.365,0.112901518162949
14.37,0.11199207756313
14.375,0.111080154036378
14.38,0.110165771130048
14.385,0.109248952444265
14.39,0.10832972163132
14.395,0.107408102395071
14.4,0.106484118490342
14.405,0.105557793722321
14.41,0.104629151945956
14.415,0.103698217065351
14.42,0.102765013033159
14.425,0.101829563849979
14.43,0.100891893563744
14.435,0.0999520262691172
14.44,0.0990099861068802
14.445,0.0980657972633218
14.45,0.097119483969631
14.455,0.0961710705012798
14.46,0.0952205811774133
14.465,0.0942680403602363
14.47,0.0933134724543955
14.475,0.0923569019063685
14.48,0.0913983532038433
14.485,0.0904378508751037
14.49,0.0894754194884096
14.495,0.0885110836513814
14.5,0.0875448680103762
14.505,0.0865767972498707
14.51,0.0856068960918396
14.515,0.0846351892951316
14.52,0.0836617016548529
14.525,0.0826864580017356
14.53,0.0817094832015224
14.535,0.0807308021543365
14.54,0.0797504397940582
14.545,0.078768421087701
14.55,0.077784771034782
14.555,0.0767995146666989
14.56,0.0758126770460982
14.565,0.0748242832662517
14.57,0.073834358450424
14.575,0.0728429277512449
14.58,0.0718500163500835
14.585,0.0708556494564091
14.59,0.0698598523071708
14.595,0.0688626501661596
14.6,0.067864068323379
14.605,0.0668641320944135
14.61,0.065862866819796
14.615,0.064860297864374
14.62,0.0638564506166782
14.625,0.0628513504882871
14.63,0.0618450229131934
14.635,0.0608374933471726
14.64,0.059828787267143
14.645,0.0588189301705366
14.65,0.0578079475746591
14.655,0.0567958650160569
14.66,0.0557827080498821
14.665,0.0547685022492531
14.67,0.0537532732046223
14.675,0.0527370465231369
14.68,0.0517198478280042
14.685,0.0507017027578513
14.69,0.0496826369660945
14.695,0.0486626761202934
14.7,0.0476418459015214
14.705,0.0466201720037248
14.71,0.0455976801330835
14.715,0.0445743960073774
14.72,0.0435503453553453
14.725,0.0425255539160493
14.73,0.0415000474382351
14.735,0.0404738516796946
14.74,0.0394469924066305
14.745,0.0384194953930137
14.75,0.0373913864199493
14.755,0.0363626912750369
14.76,0.0353334357517343
14.765,0.034303645648716
14.77,0.0332733467692408
14.775,0.032242564920511
14.78,0.0312113259130345
14.785,0.0301796555599889
14.79,0.0291475796765841
14.795,0.0281151240794247
14.8,0.0270823145858716
14.805,0.026049177013411
14.81,0.0250157371790084
14.815,0.0239820208984825
14.82,0.0229480539858614
14.825,0.0219138622527505
14.83,0.0208794715076963
14.835,0.0198449075555504
14.84,0.0188101961968359
14.845,0.0177753632271105
14.85,0.0167404344363348
14.855,0.0157054356082357
14.86,0.0146703925196744
14.865,0.0136353309400131
14.87,0.0126002766304803
14.875,0.0115652553435414
14.88,0.0105302928222633
14.885,0.00949541479968534
14.89,0.00846064699818556
14.895,0.00742601512885266
14.9,0.00639154489085289
14.905,0.00535726197080381
14.91,0.00432319204214161
14.915,0.00328936076449295
14.92,0.00225579378304942
14.925,0.00122251672793572
14.93,0.000189555213587857
14.935,-0.000843065161880865
14.94,-0.00187531881729683
14.945,-0.00290718018905894
14.95,-0.00393862373175963
14.955,-0.00496962391880829
14.96,-0.00600015524305898
14.965,-0.00703019221742526
14.97,-0.00805970937551248
14.975,-0.0090886812722287
14.98,-0.0101170824844134
14.985,-0.0111448876114524
14.99,-0.0121720712759005
14.995,-0.0131986081240964
15,-0.0142244728267807
15.005,-0.0152496400797173
15.01,-0.0162740846043015
15.015,-0.0172977811481842
15.02,-0.0183207044858767
15.025,-0.0193428294193733
15.03,-0.0203641307787556
15.035,-0.0213845834228108
15.04,-0.022404162239638
15.045,-0.0234228421472608
15.05,-0.0244405980942352
15.055,-0.0254574050602564
15.06,-0.0264732380567694
15.065,-0.0274880721275707
15.07,-0.0285018823494159
15.075,-0.0295146438326249
15.08,-0.0305263317216803
15.085,-0.0315369211958372
15.09,-0.0325463874697151
15.095,-0.0335547057939052
15.1,-0.0345618514555648
15.105,-0.0355677997790189
15.11,-0.0365725261263516
15.115,-0.0375760058980077
15.12,-0.0385782145333829
15.125,-0.0395791275114183
15.13,-0.0405787203511947
15.135,-0.0415769686125179
15.14,-0.0425738478965164
15.145,-0.0435693338462221
15.15,-0.0445634021471651
15.155,-0.0455560285279528
15.16,-0.0465471887608597
15.165,-0.0475368586624097
15.17,-0.0485250140939577
15.175,-0.0495116309622714
15.18,-0.0504966852201114
15.185,-0.0514801528668095
15.19,-0.0524620099488441
15.195,-0.0534422325604207
15.2,-0.0544207968440391
15.205,-0.0553976789910745
15.21,-0.0563728552423431
15.215,-0.0573463018886763
15.22,-0.0583179952714866
15.225,-0.0592879117833382
15.23,-0.060256027868511
15.235,-0.0612223200235641
15.24,-0.0621867647979041
15.245,-0.0631493387943401
15.25,-0.0641100186696481
15.255,-0.0650687811351304
15.26,-0.0660256029571683
15.265,-0.0669804609577833
15.27,-0.0679333320151868
15.275,-0.0688841930643357
15.28,-0.0698330210974817
15.285,-0.0707797931647208
15.29,-0.0717244863745414
15.295,-0.0726670778943716
15.3,-0.073607544951123
15.305,-0.0745458648317326
15.31,-0.0754820148837065
15.315,-0.0764159725156571
15.32,-0.0773477151978427
15.325,-0.0782772204627032
15.33,-0.0792044659053953
15.335,-0.0801294291843251
15.34,-0.0810520880216797
15.345,-0.0819724202039561
15.35,-0.0828904035824882
15.355,-0.0838060160739756
15.36,-0.0847192356610041
15.365,-0.085630040392572
15.37,-0.0865384083846072
15.375,-0.0874443178204875
15.38,-0.0883477469515604
15.385,-0.0892486740976514
15.39,-0.0901470776475859
15.395,-0.0910429360596931
15.4,-0.0919362278623208
15.405,-0.0928269316543402
15.41,-0.093715026105654
15.415,-0.0946004899576986
15.42,-0.0954833020239453
15.425,-0.0963634411904052
15.43,-0.0972408864161209
15.435,-0.0981156167336671
15.44,-0.0989876112496441
15.445,-0.0998568491451699
15.45,-0.100723309676368
15.455,-0.101586972174861
15.46,-0.102447816048251
15.465,-0.103305820780611
15.47,-0.104160965932959
15.475,-0.105013231143743
15.48,-0.105862596129321
15.485,-0.106709040684431
15.49,-0.107552544682671
15.495,-0.108393088076969
15.5,-0.10923065090005
15.505,-0.110065213264909
15.51,-0.110896755365271
15.515,-0.111725257476061
15.52,-0.112550699953856
15.525,-0.113373063237359
15.53,-0.114192327847838
15.535,-0.115008474389594
15.54,-0.11582148355041
15.545,-0.116631336102002
15.55,-0.117438012900465
15.555,-0.118241494886719
15.56,-0.119041763086959
15.565,-0.119838798613089
15.57,-0.120632582663166
15.575,-0.121423096521834
15.58,-0.122210321560764
15.585,-0.122994239239082
15.59,-0.123774831103798
15.595,-0.124552078790242
15.6,-0.12532596402248
15.605,-0.126096468613746
15.61,-0.126863574466855
15.615,-0.127627263574628
15.62,-0.128387518020308
15.625,-0.129144319977969
15.63,-0.129897651712936
15.635,-0.130647495582184
15.64,-0.131393834034754
15.645,-0.132136649612156
