Tension_Pa_m,Radius_m,Depth_Ratio,B_Parameter,Eigenvalue_X,Frequency_Hz,Mode_Number
1000,0.1,0.1,210,8.30246655109732,417.856600040586,2
1000,0.1,0.1,210,11.3557469443054,571.525796564827,3
1000,0.1,0.1,210,13.8641533809329,697.771916158111,4
1000,0.1,0.1,210,15.5982343986207,785.046847503689,5
1000,0.1,0.1,210,18.2547180398503,918.745576135232,6
1000,0.1,0.1,210,21.2923595824588,1071.62768163058,7
1000,0.1,0.1,210,24.3970904064329,1227.88633779771,8
1000,0.1,0.1,210,27.5213354514794,1385.12712933625,9
1000,0.1,0.1,210,30.6533773433374,1542.7603300317,10
1000,0.1,0.4,52.5,4.84107230557751,243.647354880568,1
1000,0.1,0.4,52.5,7.12945789469829,358.81999857228,2
1000,0.1,0.4,52.5,9.02759993491935,454.35199191901,3
1000,0.1,0.4,52.5,11.8901607419508,598.422421938086,4
1000,0.1,0.4,52.5,14.9716967373907,753.513700660195,5
1000,0.1,0.4,52.5,18.0921659029128,910.564455157264,6
1000,0.1,0.4,52.5,21.2240637596369,1068.19040667792,7
1000,0.1,0.4,52.5,24.3604382984205,1226.04166607947,8
1000,0.1,0.4,52.5,27.4989047044346,1383.99820751056,9
1000,0.1,0.4,52.5,30.6384732799013,1542.01022026181,10
1000,0.1,0.75,28,4.44811954492273,223.87035204253,1
1000,0.1,0.75,28,6.19966657782491,312.024334172449,2
1000,0.1,0.75,28,8.78188313820108,441.98525913934,3
1000,0.1,0.75,28,11.8336729875298,595.579437764525,4
1000,0.1,0.75,28,14.9500627889995,752.424881082957,5
1000,0.1,0.75,28,18.0814209854628,910.023671927882,6
1000,0.1,0.75,28,21.21788690809,1067.87953060628,7
1000,0.1,0.75,28,24.3565387740723,1225.84540609145,8
1000,0.1,0.75,28,27.4962763903246,1383.86592653225,9
1000,0.1,0.75,28,30.6366137292506,1541.91663054269,10
1000,0.1,1,21,4.18209135470939,210.48136283151,1
1000,0.1,1,21,5.957211042776,299.821738123066,2
1000,0.1,1,21,8.73985175231644,439.869852604107,3
1000,0.1,1,21,11.8214077641579,594.962138735934,4
1000,0.1,1,21,14.944799090739,752.159963296746,5
1000,0.1,1,21,18.0786583461338,909.884630467125,6
1000,0.1,1,21,21.2162491926642,1067.79710567925,7
1000,0.1,1,21,24.3554851218128,1225.79237660339,8
1000,0.1,1,21,27.4955572923045,1383.82973489547,9
1000,0.1,1,21,30.6361005192705,1541.89080108875,10
1000,0.15,0.1,315,5.10069614720035,171.142678848658,1
1000,0.15,0.1,315,8.35007551101372,280.168480988195,2
1000,0.15,0.1,315,11.4967128379254,385.746999282883,3
1000,0.15,0.1,315,14.5303362608652,487.533583748402,4
1000,0.15,0.1,315,17.056994531915,572.31006377455,5
1000,0.15,0.1,315,18.7844398850312,630.270706158482,6
1000,0.15,0.1,315,21.4129058643859,718.463120681395,7
1000,0.15,0.1,315,24.4432942697151,820.141161221922,8
1000,0.15,0.1,315,27.5449305069802,924.209766592776,9
1000,0.15,0.1,315,30.6674200804587,1028.97805995121,10
1000,0.15,0.4,78.75,4.96329022379129,166.532324272879,1
1000,0.15,0.4,78.75,7.77991432407986,261.037972114235,2
1000,0.15,0.4,78.75,9.54696287051658,320.327412842594,3
1000,0.15,0.4,78.75,11.9893398629444,402.276019303272,4
1000,0.15,0.4,78.75,15.0023731357378,503.371746412803,5
1000,0.15,0.4,78.75,18.1059405772256,607.505149108284,6
1000,0.15,0.4,78.75,21.2315644579781,712.378607277112,7
1000,0.15,0.4,78.75,24.3650217861284,817.514899603004,8
1000,0.15,0.4,78.75,27.5019292547627,922.766953830364,9
1000,0.15,0.4,78.75,30.6405821777041,1028.07757295109,10
1000,0.15,0.75,42,4.73517008937881,158.878253186113,1
1000,0.15,0.75,42,6.74609191027608,226.350327085766,2
1000,0.15,0.75,42,8.89891747614526,298.583670104827,3
1000,0.15,0.75,42,11.862917180423,398.034183300982,4
1000,0.15,0.75,42,14.9617487797002,502.008685191719,5
1000,0.15,0.75,42,18.0873417171436,606.881105125639,6
1000,0.15,0.75,42,21.2213275939841,712.035131744285,7
1000,0.15,0.75,42,24.3587252431642,817.303632905423,8
1000,0.15,0.75,42,27.49775643862,922.626944131221,9
1000,0.15,0.75,42,30.6376639911297,1027.97965959705,10
1000,0.15,1,31.5,4.54417886424828,152.469961266319,1
1000,0.15,1,31.5,6.33308373913123,212.492743188142,2
1000,0.15,1,31.5,8.80649998822582,295.482803870387,3
1000,0.15,1,31.5,11.8403466808947,397.276879662274,4
1000,0.15,1,31.5,14.9528321631361,501.709507667517,5
1000,0.15,1,31.5,18.0828500639648,606.730397548615,6
1000,0.15,1,31.5,21.2187259215069,711.947838327,7
1000,0.15,1,31.5,24.3570753151839,817.24827318857,8
1000,0.15,1,31.5,27.4966410964274,922.5895212687,9
1000,0.15,1,31.5,30.636873280475,1027.95312903421,10
1000,0.2,0.1,420,5.10987753018048,128.588055022203,1
1000,0.2,0.1,420,8.36984921426497,210.623958193658,2
1000,0.2,0.1,420,11.5403660316066,290.408764884072,3
1000,0.2,0.1,420,14.656066750613,368.814146054561,4
1000,0.2,0.1,420,17.6527449247192,444.224371771299,5
1000,0.2,0.1,420,20.0364297273448,504.208860782093,6
1000,0.2,0.1,420,21.8095896879112,548.829732657358,7
1000,0.2,0.1,420,24.5376057836808,617.479183011578,8
1000,0.2,0.1,420,27.5824617004493,694.101782642902,9
1000,0.2,0.1,420,30.686983770575,772.22585751811,10
1000,0.2,0.4,105,5.01505813518487,126.201962301026,1
1000,0.2,0.4,105,8.05828742761777,202.783628571748,2
1000,0.2,0.4,105,10.2101350933859,256.934027365243,3
1000,0.2,0.4,105,12.167252288755,306.184110584778,4
1000,0.2,0.4,105,15.0450032566411,378.601580008095,5
1000,0.2,0.4,105,18.1228045856518,456.053237959719,6
1000,0.2,0.4,105,21.2401726490841,534.500577195839,7
1000,0.2,0.4,105,24.3700888197762,613.263684607851,8
1000,0.2,0.4,105,27.5051944468629,692.157382645661,9
1000,0.2,0.4,105,30.6428225652621,771.114558183619,10
1000,0.2,0.75,56,4.86580468734017,122.446058084075,1
1000,0.2,0.75,56,7.24359323276471,182.282170105221,2
1000,0.2,0.75,56,9.08033269673274,228.502995136586,3
1000,0.2,0.75,56,11.9005122064356,299.471701494867,4
1000,0.2,0.75,56,14.975272064841,376.846822036891,5
1000,0.2,0.75,56,18.0938541662126,455.324712059485,6
1000,0.2,0.75,56,21.225007491831,534.118951987844,7
1000,0.2,0.75,56,24.3610239683259,613.035571192183,8
1000,0.2,0.75,56,27.4992950271595,692.008926072888,9
1000,0.2,0.75,56,30.6387472841711,771.012005340412,10
1000,0.2,1,42,4.73517008937881,119.158689889584,1
1000,0.2,1,42,6.74609191027608,169.762745314325,2
1000,0.2,1,42,8.89891747614526,223.937752578621,3
1000,0.2,1,42,11.862917180423,298.525637475736,4
1000,0.2,1,42,14.9617487797002,376.50651389379,5
1000,0.2,1,42,18.0873417171436,455.160828844229,6
1000,0.2,1,42,21.2213275939841,534.026348808214,7
1000,0.2,1,42,24.3587252431642,612.977724679067,8
1000,0.2,1,42,27.49775643862,691.970208098416,9
1000,0.2,1,42,30.6376639911297,770.984744697787,10
1500,0.05,0.1,70,4.93503946914615,608.396052080119,1
1500,0.05,0.1,70,7.61529972955286,938.820919231345,2
1500,0.05,0.1,70,9.34435827671397,1151.98079373387,3
1500,0.05,0.1,70,11.950034213356,1473.21083915992,4
1500,0.05,0.1,70,14.9910787596595,1848.11351374602,5
1500,0.05,0.1,70,18.1010491909634,2231.51343269713,6
1500,0.05,0.1,70,21.2289520107586,2617.12407243998,7
1500,0.05,0.1,70,24.3634437185653,3003.54699615318,8
1500,0.05,0.1,70,27.5008956684572,3390.33486114173,9
1500,0.05,0.1,70,30.6398651809448,3777.30981259591,10
1500,0.05,0.4,17.5,4.00276303259486,493.464184363312,1
1500,0.05,0.4,17.5,5.85327853487749,721.597380245654,2
1500,0.05,0.4,17.5,8.72186736301908,1075.23956061598,3
1500,0.05,0.4,17.5,11.8157623732221,1456.65768736576,4
1500,0.05,0.4,17.5,14.9422960725053,1842.09954071499,5
1500,0.05,0.4,17.5,18.0773227201136,2228.58841228239,6
1500,0.05,0.4,17.5,21.2154498585498,2615.45951511481,7
1500,0.05,0.4,17.5,24.354967779789,3002.50207488731,8
1500,0.05,0.4,17.5,27.4952028043418,3389.6330397937,9
1500,0.05,0.4,17.5,30.6358468163561,3776.81442503785,10
1500,0.05,0.75,9.33333333333333,3.43160159796008,423.050895046227,1
1500,0.05,0.75,9.33333333333333,5.66231411997804,698.055117445328,2
1500,0.05,0.75,9.33333333333333,8.68615945314139,1070.83745774863,3
1500,0.05,0.75,9.33333333333333,11.8036929651009,1455.16976000513,4
1500,0.05,0.75,9.33333333333333,14.9367624649464,1841.41735265679,5
1500,0.05,0.75,9.33333333333333,18.074318053326,2228.21799429022,6
1500,0.05,0.75,9.33333333333333,21.213633282561,2615.23556601231,7
1500,0.05,0.75,9.33333333333333,24.3537844680671,3002.3561951665,8
1500,0.05,0.75,9.33333333333333,27.4943884645753,3389.5326472635,9
1500,0.05,0.75,9.33333333333333,30.6352622177114,3776.74235519733,10
1500,0.05,1,7,3.22106585933743,397.095862062073,1
1500,0.05,1,7,5.62015360236089,692.8575313607,2
1500,0.05,1,7,8.67731515068592,1069.747124281,3
1500,0.05,1,7,11.8005014801156,1454.77631089952,4
1500,0.05,1,7,14.9352555279387,1841.2315761231,5
1500,0.05,1,7,18.0734871169984,2228.11555572122,6
1500,0.05,1,7,21.2131263588553,2615.17307200731,7
1500,0.05,1,7,24.3534523609458,3002.3152527054,8
1500,0.05,1,7,27.4941590267129,3389.50436195988,9
1500,0.05,1,7,30.6350970577949,3776.72199413603,10
1500,0.1,0.1,140,5.04984690370019,311.2748073271,1
1500,0.1,0.1,140,8.203629295859,505.67535554006,2
1500,0.1,0.1,140,10.8884646165074,671.169797862156,3
1500,0.1,0.1,140,12.6229544889017,778.084524414505,4
1500,0.1,0.1,140,15.134400823039,932.891192552926,5
1500,0.1,0.1,140,18.1521038567765,1118.90374863829,6
1500,0.1,0.1,140,21.2538314478702,1310.09561578013,7
1500,0.1,0.1,140,24.3777370991403,1502.6545484073,8
1500,0.1,0.1,140,27.5099742252137,1695.72703684391,9
1500,0.1,0.1,140,30.6460362898814,1889.03529619529,10
1500,0.1,0.4,35,4.62157847031259,284.876150767963,1
1500,0.1,0.4,35,6.47052542269946,398.846062596486,2
1500,0.1,0.4,35,8.8339576586042,544.529075941475,3
1500,0.1,0.4,35,11.8474216894123,730.280338002436,4
1500,0.1,0.4,35,14.9556994954593,921.875963304945,5
1500,0.1,0.4,35,18.0843124354348,1114.72505529987,6
1500,0.1,0.4,35,21.219578810369,1307.98426798247,7
1500,0.1,0.4,35,24.3576184915301,1501.41442849337,8
1500,0.1,0.4,35,27.4970093060856,1694.92787346716,9
1500,0.1,0.4,35,30.6371348258535,1888.48660599674,10
1500,0.1,0.75,18.6666666666667,4.06642450185291,250.65621343827,1
1500,0.1,0.75,18.6666666666667,5.88646848245837,362.844533241529,2
1500,0.1,0.75,18.6666666666667,8.72766259515716,537.977000992419,3
1500,0.1,0.75,18.6666666666667,11.8176105103737,728.442763678225,4
1500,0.1,0.75,18.6666666666667,14.9431212740129,921.100636145152,5
1500,0.1,0.75,18.6666666666667,18.0777646420805,1114.32144640762,6
1500,0.1,0.75,18.6666666666667,21.2157148873892,1307.74609405284,7
1500,0.1,0.75,18.6666666666667,24.3551395357588,1501.26162455796,8
1500,0.1,0.75,18.6666666666667,27.4953205967657,1694.82378067421,9
1500,0.1,0.75,18.6666666666667,30.6359311711765,1888.41241218754,10
1500,0.1,1,14,3.78642929511742,233.397184463503,1
1500,0.1,1,14,5.76268508050686,355.214469335133,2
1500,0.1,1,14,8.70558103430755,536.615883768468,3
1500,0.1,1,14,11.8104099895036,727.998920371833,4
1500,0.1,1,14,14.9398735825498,920.90044700007,5
1500,0.1,1,14,18.0760162519382,1114.21367486226,6
1500,0.1,1,14,21.2146631349869,1307.68126356736,7
1500,0.1,1,14,24.3544566110858,1501.21952877763,8
1500,0.1,1,14,27.4948516278491,1694.79487322177,9
1500,0.1,1,14,30.6355950192658,1888.39169163438,10
1500,0.15,0.1,210,5.08137378950481,208.812092385893,1
1500,0.15,0.1,210,8.30246655109732,341.178485251223,2
1500,0.15,0.1,210,11.3557469443054,466.648858807176,3
1500,0.15,0.1,210,13.8641533809329,569.728383810485,4
1500,0.15,0.1,210,15.5982343986207,640.988066854852,5
1500,0.15,0.1,210,18.2547180398503,750.152621656891,6
1500,0.15,0.1,210,21.2923595824588,874.980338078872,7
1500,0.15,0.1,210,24.3970904064329,1002.5649965797,8
1500,0.15,0.1,210,27.5213354514794,1130.95156525328,9
1500,0.15,0.1,210,30.6533773433374,1259.65853466182,10
1500,0.15,0.4,52.5,4.84107230557751,198.937232212068,1
1500,0.15,0.4,52.5,7.12945789469829,292.975302002758,2
1500,0.15,0.4,52.5,9.02759993491935,370.976847939573,3
1500,0.15,0.4,52.5,11.8901607419508,488.609861462936,4
1500,0.15,0.4,52.5,14.9716967373907,615.241360271248,5
1500,0.15,0.4,52.5,18.0921659029128,743.472764350224,6
1500,0.15,0.4,52.5,21.2240637596369,872.173814832321,7
1500,0.15,0.4,52.5,24.3604382984205,1001.05882842882,8
1500,0.15,0.4,52.5,27.4989047044346,1130.02980444248,9
1500,0.15,0.4,52.5,30.6384732799013,1259.04607259938,10
1500,0.15,0.75,28,4.44811954492273,182.789377013812,1
1500,0.15,0.75,28,6.19966657782491,254.766802018055,2
1500,0.15,0.75,28,8.78188313820108,360.879452907726,3
1500,0.15,0.75,28,11.8336729875298,486.288574605592,4
1500,0.15,0.75,28,14.9500627889995,614.352342809185,5
1500,0.15,0.75,28,18.0814209854628,743.03121669241,6
1500,0.15,0.75,28,21.21788690809,871.919985582734,7
1500,0.15,0.75,28,24.3565387740723,1000.89858281963,8
1500,0.15,0.75,28,27.4962763903246,1129.92179747596,9
1500,0.15,0.75,28,30.6366137292506,1258.96965691371,10
1500,0.15,1,21,4.18209135470939,171.857313100936,1
1500,0.15,1,21,5.957211042776,244.803424065291,2
1500,0.15,1,21,8.73985175231644,359.152230704436,3
1500,0.15,1,21,11.8214077641579,485.784552059338,4
1500,0.15,1,21,14.944799090739,614.136038342517,5
1500,0.15,1,21,18.0786583461338,742.917689815095,6
1500,0.15,1,21,21.2162491926642,871.852685911626,7
1500,0.15,1,21,24.3554851218128,1000.85528442394,8
1500,0.15,1,21,27.4955572923045,1129.89224712827,9
1500,0.15,1,21,30.6361005192705,1258.94856725288,10
1500,0.2,0.1,280,5.09598736092333,157.059462807719,1
1500,0.2,0.1,280,8.33925875203741,257.017807746731,2
1500,0.2,0.1,280,11.4694901587603,353.492235248973,3
1500,0.2,0.1,280,14.4276765251084,444.66419637793,4
1500,0.2,0.1,280,16.6010212180542,511.647162738394,5
1500,0.2,0.1,280,18.5148522566682,570.631860607618,6
1500,0.2,0.1,280,21.3588470033215,658.28441064385,7
1500,0.2,0.1,280,24.4246650736564,752.773604805774,8
1500,0.2,0.1,280,27.5359465826211,848.663992248387,9
1500,0.2,0.1,280,30.6622516355611,945.017408654594,10
1500,0.2,0.4,70,4.93503946914615,152.09901302003,1
1500,0.2,0.4,70,7.61529972955286,234.705229807836,2
1500,0.2,0.4,70,9.34435827671397,287.995198433468,3
1500,0.2,0.4,70,11.950034213356,368.302709789981,4
1500,0.2,0.4,70,14.9910787596595,462.028378436505,5
1500,0.2,0.4,70,18.1010491909634,557.878358174282,6
